number,value,datetime_start,datetime_complete,duration,params_algo.apex.apex_lookahead_weight,params_algo.apex.apex_switch_hysteresis_factor,params_algo.apex.apex_switch_threshold_rad,params_algo.apex.lookahead_sensitivity,params_algo.apex.max_lookahead_m,params_algo.apex.max_opposite_dist_error_m,params_algo.apex.median_window,params_algo.apex.min_forward_m,params_algo.apex.min_lookahead_m,params_algo.apex.min_points,params_algo.apex.min_range_jump_m,params_algo.apex.side_lookahead_center_deg,params_algo.apex.side_lookahead_fov_deg,params_algo.apex.wall_clearance_m,user_attrs_apex_stability_product,user_attrs_avg_speed_ms,user_attrs_completed_laps,user_attrs_crashed,user_attrs_error,user_attrs_heading_rms_rad,user_attrs_lap_time_s,user_attrs_lateral_rms_m,user_attrs_max_speed_ms,user_attrs_off_track_count,user_attrs_progress_m,user_attrs_progress_ratio,user_attrs_score,user_attrs_seeded_baseline,user_attrs_status,user_attrs_steering_rate_rms,user_attrs_throttle_rate_rms,user_attrs_ticks,user_attrs_unavailable_fraction,system_attrs_fixed_params,state
98,1528.2300577219637,2026-07-01 13:04:13.657383,2026-07-01 13:04:14.746482,0 days 00:00:01.089099,0.5356497884550873,6.034797288750079,0.1394790341891022,2.7036765341623417,4.0287145955513495,0.1524994563297828,9,0.5267074049706405,1.1093262834518598,7,0.18902123072868696,84.99827225865096,76.53317169812058,0.5367298720244592,0.8417276973618736,1.2651050090789795,0,True,,0.26407065987586975,0.0,0.1151203140616417,1.9132338762283325,1,7.202183246612549,0.07455829530954361,1528.2300577219637,,crashed,12.587791442871094,22.738866806030273,551,0.0,,COMPLETE
99,1534.5505308939173,2026-07-01 13:04:14.758555,2026-07-01 13:04:16.485345,0 days 00:00:01.726790,0.5002208664244656,6.385473357342955,0.37585450113131164,2.9484448490693627,3.407773300353982,0.2559731640885569,10,0.5585894286394908,1.310601685838753,22,0.3188646360044502,91.47173472902756,73.15139469301629,0.49255074220114314,2.4000089032114182,0.8640992641448975,0,True,,0.2332044392824173,0.0,0.1532483696937561,1.4153945446014404,1,7.256101131439209,0.07511646300554276,1534.5505308939173,,crashed,22.947206497192383,23.967519760131836,856,0.0,,COMPLETE
100,1470.30877200958,2026-07-01 13:04:16.498794,2026-07-01 13:04:20.182570,0 days 00:00:03.683776,0.5478181970781578,5.884726492324385,0.2846196740502198,1.4940295933812804,2.894060463640105,0.14643969605211152,11,0.5030106476590546,0.9920072714278514,4,0.2531446178234836,68.04825806741457,67.14094958331705,0.5516013019565988,1.67490893612006,0.7860283851623535,0,True,,0.5264111161231995,0.0,0.2101677656173706,1.5144001245498657,1,14.67651081085205,0.15193389356136322,1470.30877200958,,crashed,31.2126407623291,27.028650283813477,1724,0.0,,COMPLETE
101,1000000000.0,2026-07-01 13:04:20.195048,2026-07-01 13:04:20.336323,0 days 00:00:00.141275,0.6726649239303664,5.634962042119392,0.07006243298799941,4.410602450892081,1.030090412856672,0.1899276300856317,11,0.5964605189753711,1.1979780029339284,13,1.9810448379707082,87.26093767862008,82.27915259668256,0.6027068491579178,0.39479915046591024,0.0,0,False,algo.apex.min_lookahead_m (1.197978) must be <= algo.apex.max_lookahead_m (1.0300905),0.0,0.0,0.0,0.0,0,0.0,0.0,1000000000.0,,invalid,0.0,0.0,0,0.0,,COMPLETE
102,1531.7981767437434,2026-07-01 13:04:20.348382,2026-07-01 13:04:21.389004,0 days 00:00:01.040622,0.7027609101505371,5.141532629666709,0.18741465965296564,3.947405565070028,2.6738008900399786,0.21498568300427034,11,0.6819084958005913,1.4454909480300195,6,0.0922459890664493,83.17383247162003,77.28462341657242,0.5165290619944619,0.9635985878836036,1.2921279668807983,0,True,,0.14332091808319092,0.0,0.0734531506896019,1.8772319555282593,1,6.830801010131836,0.07071368396282196,1531.7981767437434,,crashed,28.010406494140625,24.87623405456543,538,0.0,,COMPLETE
103,1474.7501275715267,2026-07-01 13:04:21.402420,2026-07-01 13:04:24.359435,0 days 00:00:02.957015,0.6369887167360715,4.756759793356976,0.23528436825875454,2.9594965072186747,2.070776395764636,0.10211074149650362,10,0.4615473148813367,1.6996645557976988,9,0.1289537003607166,80.3981186241859,90.16934993150035,0.5925890295997149,1.11919122293864,0.9331386089324951,0,True,,0.47779643535614014,0.0,0.15747986733913422,1.8741135597229004,1,13.36016845703125,0.1383068859577179,1474.7501275715267,,crashed,19.072046279907227,23.51847267150879,1359,0.0,,COMPLETE
104,1531.857841301242,2026-07-01 13:04:24.371894,2026-07-01 13:04:26.966576,0 days 00:00:02.594682,0.4471878113079275,4.948453084211834,0.5182182415402876,3.5319805845093026,1.4796233298636026,0.1697041438889106,12,0.545677407261721,1.3053819522908656,19,0.2086222787908705,96.67036540984425,84.75110777390954,0.7309077144935483,2.564378655644869,0.6244759559631348,0,True,,0.2868954837322235,0.0,0.12122908234596252,0.9006139636039734,1,8.796975135803223,0.09106787294149399,1531.857841301242,,crashed,18.30047607421875,32.62683868408203,1322,0.0,,COMPLETE
105,1525.4666287499801,2026-07-01 13:04:26.978787,2026-07-01 13:04:28.030139,0 days 00:00:01.051352,0.5724765409295356,6.788530384577863,0.3243152800379182,4.67303201951909,4.212814259714163,0.12660339036318394,9,0.4241038499577401,1.5236184530856434,13,0.16251916674070202,78.0305023354302,79.89219413813541,0.5496392893127418,2.201624132720286,1.3108190298080444,0,True,,0.2307874709367752,0.0,0.10889428853988647,1.920507550239563,1,7.490167617797852,0.07753956317901611,1525.4666287499801,,crashed,11.093963623046875,21.880647659301758,531,0.0,,COMPLETE
106,1492.361320380872,2026-07-01 13:04:28.043383,2026-07-01 13:04:30.691768,0 days 00:00:02.648385,0.6051907055394579,5.426681281019718,0.40704854574150867,1.8394639857740296,3.5382911379296385,0.4032134783844077,13,0.49706753554803684,1.0186637003154946,17,0.2557951587740748,73.52363862162545,65.01907078161035,0.612026275791833,2.2089227236417437,0.9563444256782532,0,True,,0.39400652050971985,0.0,0.15687991678714752,1.7851547002792358,1,11.600006103515625,0.12008535861968994,1492.361320380872,,crashed,26.079917907714844,22.69195556640625,1229,0.0,,COMPLETE
107,1433.518246186681,2026-07-01 13:04:30.703983,2026-07-01 13:04:33.601666,0 days 00:00:02.897683,0.6801631488776653,4.46376897802736,0.13994630779940792,2.6442005544229543,2.3867759911296513,0.29773840189583123,8,0.6657702940695579,1.171211073592028,10,0.10544772530620924,93.33254039529699,71.29326365697965,0.7100297325783244,0.6246879873444655,1.1340081691741943,0,True,,0.3649594783782959,0.0,0.1489882618188858,1.8907221555709839,1,19.094228744506836,0.19766688346862793,1433.518246186681,,crashed,27.913970947265625,22.6863956451416,1684,0.0,,COMPLETE
108,1525.9424462162613,2026-07-01 13:04:33.613783,2026-07-01 13:04:34.699638,0 days 00:00:01.085855,0.747188244109271,4.042443814956287,0.05182211128346184,4.071948432685211,4.694412937041465,0.18140859723861635,11,0.5295804469280045,1.3741736698663176,28,0.1172699020368754,102.31214849387395,73.64233503121986,0.6559958407523946,0.20948797323580673,1.2732473611831665,0,True,,0.264923095703125,0.0,0.11014178395271301,1.894343614578247,1,7.440382480621338,0.0770241841673851,1525.9424462162613,,crashed,13.467839241027832,25.792755126953125,547,0.0,,COMPLETE
109,1473.7346435364022,2026-07-01 13:04:34.712954,2026-07-01 13:04:37.922835,0 days 00:00:03.209881,0.6576169585229299,7.092331505761055,0.25016252561833957,3.666642410230987,2.7682316865453096,0.13962562856366914,10,0.5752859933395787,0.8571990568125752,7,0.08787511407207707,99.94071501880575,75.00938978839389,0.5661732042204728,1.7742355620037067,0.9001555442810059,0,True,,0.691800057888031,0.0,0.16737043857574463,1.8854278326034546,1,13.642870903015137,0.14123345911502838,1473.7346435364022,,crashed,32.57453155517578,25.125673294067383,1536,0.0,,COMPLETE
110,1000000000.0,2026-07-01 13:04:37.935464,2026-07-01 13:04:38.083621,0 days 00:00:00.148157,0.6356382809386901,5.818444512866155,0.19232849688827264,1.061634397037738,1.9135242713740417,0.2151684195224973,12,0.6983186534622545,2.0854442255682706,6,0.1413771206424591,84.5288010703269,82.46900325404377,0.6244558017536275,1.1190526873873654,0.0,0,False,algo.apex.min_lookahead_m (2.0854442) must be <= algo.apex.max_lookahead_m (1.9135243),0.0,0.0,0.0,0.0,0,0.0,0.0,1000000000.0,,invalid,0.0,0.0,0,0.0,,COMPLETE
111,1299.0194551182976,2026-07-01 13:04:38.095775,2026-07-01 13:04:44.430031,0 days 00:00:06.334256,0.6669264039354369,5.320649273589034,0.3701573947828922,5.111671775740987,3.2734172447488596,0.1585775309705851,9,0.47852872884907394,1.6720216543777089,11,0.17857023363538768,89.37466069834885,69.41785679128742,0.6180660689749258,1.9694776736652047,0.9239746928215027,0,True,,0.5993979573249817,0.0,0.2050890475511551,1.8325272798538208,1,36.540775299072266,0.3782767057418823,1299.0194551182976,,crashed,21.986793518066406,21.550437927246094,3812,0.0,,COMPLETE
112,1517.574767225448,2026-07-01 13:04:44.442430,2026-07-01 13:04:45.833615,0 days 00:00:01.391185,0.7073328181647811,5.568649276885933,0.08229664583517984,5.098934891845829,3.2472426504100484,0.15716507129625515,9,0.4804933376547918,1.9101117999060626,12,0.17131095129594756,86.66473971720858,69.14571413395183,0.48945440979333016,0.4582811573202119,1.1577433347702026,0,True,,0.27208998799324036,0.0,0.13304124772548676,1.8180222511291504,1,8.32213306427002,0.08615222573280334,1517.574767225448,,crashed,15.584026336669922,23.802778244018555,683,0.0,,COMPLETE
113,1526.714322445784,2026-07-01 13:04:45.845760,2026-07-01 13:04:46.949061,0 days 00:00:01.103301,0.6143316707109137,5.32109649706747,0.3482236199801912,4.263860002256569,2.334233248861233,0.1047082337720751,8,0.466448025245845,1.732826470665091,16,0.13435869335630513,88.78489108646376,76.8932783785344,0.5239082777177522,1.8529314844727491,1.254388451576233,0,True,,0.23528166115283966,0.0,0.10273817926645279,1.8952540159225464,1,7.362217426300049,0.07621500641107559,1526.714322445784,,crashed,12.256908416748047,18.65283203125,571,0.0,,COMPLETE
114,1523.9094519198372,2026-07-01 13:04:46.960758,2026-07-01 13:04:48.581717,0 days 00:00:01.620959,0.6557596323095947,4.932776336415534,0.1778254452103163,2.4259107502084216,2.7004524408497224,0.2596531366159961,10,0.600373816793589,1.5516815350168194,10,0.21376637079103325,90.00775224301036,80.20577150257292,0.5897627481284883,0.8771731481460053,0.9517636895179749,0,True,,0.24720986187458038,0.0,0.1194707527756691,1.4912045001983643,1,7.913152694702148,0.0819183886051178,1523.9094519198372,,crashed,22.70131492614746,24.154966354370117,825,0.0,,COMPLETE
115,1281.2307892382416,2026-07-01 13:04:48.593931,2026-07-01 13:05:03.416710,0 days 00:00:14.822779,0.579074637921231,5.950074275323427,0.422180486113853,5.256260950492281,3.6792111873555142,0.18450775257063287,11,0.5439563007252258,1.0697952235452801,19,0.78418036960982,81.51304590110371,72.88784914772913,0.6400551877382722,2.512005249969576,0.31015288829803467,0,False,,0.625798225402832,0.0,0.20197491347789764,1.409936547279358,0,28.73992919921875,0.2975209057331085,1281.2307892382416,,incomplete,44.26321792602539,32.501399993896484,9000,0.0,,COMPLETE
116,1545.9352029043223,2026-07-01 13:05:03.429020,2026-07-01 13:05:08.203837,0 days 00:00:04.774817,0.5867776327771805,6.000679162266829,0.4978941469253277,5.195882888398675,3.4652130682405087,0.20203613406541907,10,0.39045286278704205,1.1312733130323274,32,0.9081146466007722,90.92131260509055,66.95559691023269,0.7080450539261145,2.9877030324694327,0.36072519421577454,0,True,,0.29770365357398987,0.0,0.16412772238254547,1.062954068183899,1,8.702157974243164,0.09008631110191345,1545.9352029043223,,crashed,44.5278434753418,35.11091232299805,2448,0.0,,COMPLETE
117,1154.4812808157787,2026-07-01 13:05:08.215511,2026-07-01 13:05:23.649910,0 days 00:00:15.434399,0.5667621442098265,6.303880628815518,0.4377070106272986,4.730238522221708,4.027858382561991,0.12331082852691733,9,0.553333792506708,0.9587007672337039,20,0.5782902190728498,95.92156117924806,63.29433420874986,0.6663738001741255,2.759252745390176,0.4993930757045746,1,False,,0.6115421056747437,0.0,0.2049272656440735,1.4506936073303223,0,47.45328140258789,0.49124494194984436,1154.4812808157787,,incomplete,39.82857131958008,31.893423080444336,9000,0.0,,COMPLETE
118,1483.9267009137377,2026-07-01 13:05:23.663602,2026-07-01 13:05:27.666897,0 days 00:00:04.003295,0.5574032789712159,6.375999735907367,0.5641627449209097,4.833168086166749,4.395552194496283,0.12204928755526799,9,0.5520423380949444,0.9596050831638562,23,0.07988289827808336,96.67742853044723,63.07325543751224,0.6440179327911046,3.5971015126244956,0.7799239754676819,0,True,,0.5561752915382385,0.0,0.18970829248428345,1.9071567058563232,1,13.173684120178223,0.13637636601924896,1483.9267009137377,,crashed,24.15532112121582,22.64447021484375,1862,0.0,,COMPLETE
119,1372.4506586865139,2026-07-01 13:05:27.679522,2026-07-01 13:05:37.169121,0 days 00:00:09.489599,0.5048096609631534,6.632107324380385,0.4263411832836306,4.622378138874287,3.764564331414798,0.09296833375039953,12,0.5331060951827518,1.26878338371873,26,0.5094313539776759,94.7004746635229,73.77640062350036,0.6123219184233148,2.8275404843403664,0.5637486577033997,0,True,,0.48761388659477234,0.0,0.203302264213562,1.3543249368667603,1,30.100828170776367,0.3116092085838318,1372.4506586865139,,crashed,34.606361389160156,29.255844116210938,5413,0.0,,COMPLETE
120,1551.3692348218447,2026-07-01 13:05:37.182322,2026-07-01 13:05:39.374865,0 days 00:00:02.192543,0.5798113747145995,6.99980971018503,0.3140240095722698,3.8637782076487985,4.023293417409883,0.13606172100405886,11,0.637242626770057,0.7963909473454938,20,0.5647277746020901,86.07322649675358,65.99548248335782,0.4523807886272905,2.198108311435211,0.6348371505737305,0,True,,0.23343133926391602,0.0,0.15766048431396484,1.1915761232376099,1,6.695261478424072,0.06931055337190628,1551.3692348218447,,crashed,36.739540100097656,25.44710350036621,1093,0.0,,COMPLETE
121,1179.1646275989076,2026-07-01 13:05:39.389061,2026-07-01 13:05:53.824841,0 days 00:00:14.435780,0.4675659050402938,6.224787450572721,0.27343193376606195,3.161825795311007,2.9683222300313963,0.08512129917566726,9,0.5057822065424987,1.0803535519906358,18,0.38073963397187444,83.90453114825021,71.84677246100813,0.6339472678205977,1.702055669892814,0.5492787957191467,1,True,,0.6017800569534302,0.0,0.18882162868976593,1.132239818572998,1,49.05448913574219,0.5078209042549133,1179.1646275989076,,crashed,33.583595275878906,33.8705940246582,8248,0.0,,COMPLETE
122,1543.4646004077065,2026-07-01 13:05:53.837963,2026-07-01 13:05:56.523861,0 days 00:00:02.685898,0.5147601523833435,6.277775491524674,0.14348434275473676,3.047820310102776,3.2521597982761725,0.08477284166392139,8,0.4229423955272227,1.1031865238997942,18,0.6231608232423804,84.2974870504001,69.30348031292017,0.5561312919648295,0.9007624903632124,0.5559577345848083,0,True,,0.34055861830711365,0.0,0.15198512375354767,1.349432349205017,1,7.931508541107178,0.08210840821266174,1543.4646004077065,,crashed,28.318756103515625,32.7239875793457,1360,0.0,,COMPLETE
123,1509.4897078036167,2026-07-01 13:05:56.536713,2026-07-01 13:06:04.459753,0 days 00:00:07.923040,0.45625155763747494,5.802142543458924,0.0609271752166119,4.308542313171348,2.9675676949281535,0.08017324655007921,10,0.4983623903783125,0.9313954261790691,22,0.7338418949145987,88.29242291151142,75.58150652447448,0.7872245082115473,0.3535081553770801,0.3362697660923004,0,True,,0.6439226269721985,0.0,0.19594895839691162,1.0350940227508545,1,12.796443939208984,0.13247109949588776,1509.4897078036167,,crashed,36.98026657104492,33.856136322021484,3736,0.0,,COMPLETE
124,1559.6395911656653,2026-07-01 13:06:04.473836,2026-07-01 13:06:07.351164,0 days 00:00:02.877328,0.42089476266085557,4.6894375129239565,0.483609580028369,3.350330246558743,4.855592365728819,0.11172970991558875,9,0.8755809790607363,1.047476625643278,14,0.9276429952504124,79.34790732638307,60.801993799204844,0.6810598711375624,2.267856906194434,0.5513181090354919,0,True,,0.20824329555034637,0.0,0.10771677643060684,1.2858622074127197,1,6.269263744354248,0.06490054726600647,1559.6395911656653,,crashed,42.13827133178711,18.529390335083008,1473,0.0,,COMPLETE
125,1246.8531830236197,2026-07-01 13:06:07.363446,2026-07-01 13:06:21.608914,0 days 00:00:14.245468,0.5381570514714727,6.186132972460105,0.4075386021108081,12.415135362503882,1.8458960360767882,0.10073884521328379,11,0.5630763157244094,1.2582731740645072,25,0.41042416347175525,92.81823006556331,78.20678387320697,0.6291604475007787,2.5210879840679694,0.35661372542381287,1,False,,0.5677304267883301,0.0,0.14736172556877136,0.7941528558731079,0,33.30499267578125,0.34477928280830383,1246.8531830236197,,incomplete,32.40420150756836,33.08978271484375,9000,0.0,,COMPLETE
126,1516.3466751254282,2026-07-01 13:06:21.621134,2026-07-01 13:06:34.202813,0 days 00:00:12.581679,0.48119238763860317,6.225616018690432,0.0038507892794676923,12.460038590979305,1.7515629948922447,0.09855176772252308,11,0.5687976211818143,1.2727772749118607,34,0.8246092251888384,99.3463677017017,78.33176794509279,0.6382058903485419,0.023973535422855453,0.19912998378276825,0,True,,0.5174064636230469,0.0,0.14615236222743988,0.48148754239082336,1,12.796446800231934,0.13247112929821014,1516.3466751254282,,crashed,32.891666412353516,25.240478515625,6343,0.0,,COMPLETE
127,1509.793861618455,2026-07-01 13:06:34.216233,2026-07-01 13:06:42.964748,0 days 00:00:08.748515,0.5366272221753352,6.525531894497853,2.165194949233001,14.953241999322318,2.1714752917398323,0.12319237586559399,10,0.5387935727627868,0.8022707943155266,25,0.39405284012291586,93.22995981052335,86.53555845942316,0.7139248229676959,14.129048699025608,0.30893874168395996,0,True,,0.5777511596679688,0.0,0.10237304121255875,0.783169686794281,1,12.914824485778809,0.13369660079479218,1509.793861618455,,crashed,40.308048248291016,33.39932632446289,4306,0.0,,COMPLETE
128,1567.6284443731472,2026-07-01 13:06:42.977460,2026-07-01 13:06:49.233003,0 days 00:00:06.255543,0.5562478174759763,5.891980399852239,0.4387911652361425,13.296363089401858,1.4390774938050122,0.08708328395433122,11,0.9982835097319696,1.0448461012332402,29,0.48568557417174246,101.44932373923363,72.39244572919448,0.538662128542849,2.5853489451996765,0.19715853035449982,0,True,,0.32074129581451416,0.0,0.09139398485422134,0.23262909054756165,1,7.278913974761963,0.07535263895988464,1567.6284443731472,,crashed,0.0,3.5508956909179688,3696,0.0,,COMPLETE
129,1575.6583123782766,2026-07-01 13:06:49.245748,2026-07-01 13:06:53.037433,0 days 00:00:03.791685,0.3817279115550848,5.088188397845095,0.27435992294025585,3.5903490145164083,1.9804046133827198,0.0780942533172582,11,0.7576261584544864,0.9395955079055561,20,0.6972790957446456,104.13443099871441,81.6689941630942,0.40286402164165097,1.3959949767382842,0.2908848822116852,0,True,,0.16528117656707764,0.0,0.06654533743858337,0.4025362432003021,1,5.9601969718933105,0.061701029539108276,1575.6583123782766,,crashed,29.475698471069336,29.807321548461914,2203,0.0,,COMPLETE
130,1531.840152740675,2026-07-01 13:06:53.051585,2026-07-01 13:06:54.792954,0 days 00:00:01.741369,0.5199997533913181,5.702997090198436,0.1276587715988475,4.050059341922248,3.7221664311992537,0.10692238086299802,10,0.5786882902483477,1.4495464845645083,16,0.3539825124287504,82.28166037548336,79.54846858506414,0.6698756926250587,0.7280376029665341,0.8909212946891785,0,True,,0.25480812788009644,0.0,0.14640332758426666,1.5555545091629028,1,7.403041839599609,0.0766376256942749,1531.840152740675,,crashed,21.26222038269043,24.30548858642578,827,0.0,,COMPLETE
131,1189.8411300797825,2026-07-01 13:06:54.805773,2026-07-01 13:07:10.512274,0 days 00:00:15.706501,0.6067673325011216,5.972287794715742,0.3527503025618358,4.89955385157502,3.015338706489222,0.15999186164676715,9,0.5142900501839401,1.1611110726451455,4,0.4453272978591023,96.24878811657211,63.431927529713555,0.6253322888565935,2.1067263265723373,0.43788421154022217,1,False,,0.5707260966300964,0.0,0.1639469414949417,0.9489999413490295,0,41.66851043701172,0.4313599169254303,1189.8411300797825,,incomplete,35.13208770751953,36.05244827270508,9000,0.0,,COMPLETE
132,1488.9499452714535,2026-07-01 13:07:10.525200,2026-07-01 13:07:17.070348,0 days 00:00:06.545148,0.4629996358587438,5.982375334449048,0.205172638206859,4.538353430269048,2.892555696172282,0.1414453585450804,10,0.5126911501487567,1.201494910770437,4,0.45361051038532574,96.09894791099542,75.6286899012542,0.6471495800834068,1.2274197301125516,0.44684526324272156,0,True,,0.5514131188392639,0.0,0.15580569207668304,1.0942785739898682,1,14.484906196594238,0.14995037019252777,1488.9499452714535,,crashed,46.22356033325195,32.773563385009766,3163,0.0,,COMPLETE
133,1619.0545132435493,2026-07-01 13:07:17.085117,2026-07-01 13:07:17.335815,0 days 00:00:00.250698,0.6083856841070053,6.110726438097122,0.34237661093717825,2.8717752829494483,15.73410196954403,0.1840304276923364,11,0.525182918064082,1.1212995087852875,6,0.33606859223978053,93.42567357777611,72.66866831759422,0.5778523383247284,2.092169808239907,0.4806644916534424,0,True,,0.30213311314582825,0.0,0.18568021059036255,0.9990449547767639,1,0.6700509190559387,0.0069364882074296474,1619.0545132435493,,crashed,0.3278828561306,21.624717712402344,164,0.0,,COMPLETE
134,1526.409208385758,2026-07-01 13:07:17.348269,2026-07-01 13:07:19.539682,0 days 00:00:02.191413,0.6301891939532138,6.404948162558661,0.0004524956623835519,3.402875786062411,4.175525258550087,0.055938585721601736,12,0.5443345123013364,1.3240062374779555,86,0.41728742002832564,106.16518430288492,58.26221226520983,0.8476341763311874,0.002898211261349295,0.7734770774841309,0,True,,0.3416019678115845,0.0,0.18623483180999756,1.9116019010543823,1,8.584227561950684,0.0888654813170433,1526.409208385758,,crashed,13.354278564453125,28.355947494506836,1045,0.0,,COMPLETE
135,1500.3233886870996,2026-07-01 13:07:19.552950,2026-07-01 13:07:30.413248,0 days 00:00:10.860298,0.5381402529415205,5.586331558140395,0.6205520120661397,10.702879861213852,2.2883917997309475,0.12725674541563686,9,0.5557505528535279,0.7320650257498519,14,0.5737954601202946,91.33612558661162,63.255807949215246,0.6282537880496697,3.4666092884725956,0.28379344940185547,0,True,,0.5699463486671448,0.0,0.10699016600847244,0.5285995006561279,1,14.119827270507812,0.1461709886789322,1500.3233886870996,,crashed,51.31431198120117,27.70314598083496,5344,0.0,,COMPLETE
136,1497.354040640125,2026-07-01 13:07:30.427561,2026-07-01 13:07:41.852388,0 days 00:00:11.424827,0.7912190955785103,6.875753287717255,0.4076208584272383,2.121801938458229,2.9562369224343916,0.06578684727522043,8,0.4525208925615379,0.860363397961069,24,1.0962698940214683,85.67870761949817,88.4476053439108,0.6029021239457399,2.8027004574732133,0.27805081009864807,0,True,,0.5638671517372131,0.0,0.21522654592990875,1.3249609470367432,1,14.48895263671875,0.14999225735664368,1497.354040640125,,crashed,57.283416748046875,31.072845458984375,5459,0.0,,COMPLETE
137,1513.8140380115412,2026-07-01 13:07:41.865277,2026-07-01 13:07:52.668320,0 days 00:00:10.803043,0.5726940679396584,7.4670438528657535,0.08281885972616561,4.847131746907109,1.3185415762094725,0.1529761016304654,12,0.612918167599181,1.0015602498256542,18,0.6698984922463083,98.76154304532983,77.70230919656122,0.6932937428098737,0.618412057419616,0.23583590984344482,0,True,,0.49406394362449646,0.0,0.11958048492670059,0.6475636959075928,1,12.87414836883545,0.13327550888061523,1513.8140380115412,,crashed,29.831689834594727,24.578500747680664,5471,0.0,,COMPLETE
138,1522.7747836134229,2026-07-01 13:07:52.681116,2026-07-01 13:07:54.427305,0 days 00:00:01.746189,0.5921781469512448,4.348686435325911,0.24354569775900353,3.8528764373360964,3.6438915471109894,0.09367155383788187,11,0.4932809494638556,1.381558627830623,8,0.2977837867451098,76.35249718999347,64.73102278516417,0.4986711762162714,1.0591038722265629,0.9309260249137878,0,True,,0.33444347977638245,0.0,0.1494787335395813,1.7169790267944336,1,8.137055397033691,0.0842362642288208,1522.7747836134229,,crashed,17.3526554107666,25.613412857055664,827,0.0,,COMPLETE
139,1269.3771302454215,2026-07-01 13:07:54.440202,2026-07-01 13:08:09.471119,0 days 00:00:15.030917,0.5618701903837764,6.171480059566624,0.17052473184098105,4.4205487200251925,1.7538812140191948,0.11436271772718574,10,0.5856319596841705,1.2356770837866262,4,0.5445879657267204,95.50744364210918,68.02143417982168,0.7431464931525177,1.0523899822195604,0.34299230575561523,0,False,,0.6006500124931335,0.0,0.19512678682804108,0.9569895267486572,0,30.15900230407715,0.31221142411231995,1269.3771302454215,,incomplete,38.33125686645508,30.644445419311523,9000,0.0,,COMPLETE
140,1213.0402312780134,2026-07-01 13:08:09.483851,2026-07-01 13:08:24.525359,0 days 00:00:15.041508,0.7492300276481845,6.246531880572974,0.1668260731317289,3.1219711626850324,1.8888554532739783,0.11515878626909923,10,0.5878327637702851,1.2316113359726912,4,0.42288364153504343,97.36606615240932,66.83516324549275,0.7423328226181841,1.0420843843281429,0.41982367634773254,1,False,,0.5668473839759827,0.0,0.1856357604265213,1.01498281955719,0,38.05739974975586,0.3939770758152008,1213.0402312780134,,incomplete,34.13593673706055,33.76060485839844,9000,0.0,,COMPLETE
141,1234.3850997902227,2026-07-01 13:08:24.539122,2026-07-01 13:08:39.311655,0 days 00:00:14.772533,0.6903681387650017,6.253379367361426,0.16538309752245542,4.350924967468359,1.816162340750811,0.10709351364991086,10,0.6494348982876802,1.2243527742217626,4,0.42095385124119356,98.00406796053306,66.68087625048291,0.739517964624414,1.0342032497572453,0.38147711753845215,1,False,,0.5675897002220154,0.0,0.15798507630825043,0.9739164113998413,0,34.98335266113281,0.3621539771556854,1234.3850997902227,,incomplete,32.47403335571289,32.78486633300781,9000,0.0,,COMPLETE
142,1000000000.0,2026-07-01 13:08:39.324877,2026-07-01 13:08:39.476245,0 days 00:00:00.151368,0.7588870946547983,6.480446882118722,0.11369715855088053,3.0389743105381486,1.0419399857837723,0.0769609105953904,9,0.6517020795511037,1.1590396143093313,6,0.44089347900389614,101.11075453906341,56.40955627136486,0.7599845652771455,0.7368083966368116,0.0,0,False,algo.apex.min_lookahead_m (1.1590396) must be <= algo.apex.max_lookahead_m (1.04194),0.0,0.0,0.0,0.0,0,0.0,0.0,1000000000.0,,invalid,0.0,0.0,0,0.0,,COMPLETE
143,1554.103627147378,2026-07-01 13:08:39.489465,2026-07-01 13:08:43.029446,0 days 00:00:03.539981,0.6930059665173968,4.814483045535286,0.2970471620144242,3.320816134238994,2.053545739653881,0.10028454878109458,10,0.634918957960926,1.4984457523132964,8,0.4774477336148897,97.88675145562885,71.0796731418271,0.7050174316499234,1.4301285252428186,0.4098341166973114,0,True,,0.21905483305454254,0.0,0.11206958442926407,0.5752644538879395,1,7.58154821395874,0.07848555594682693,1554.103627147378,,crashed,33.06651306152344,36.503204345703125,1779,0.0,,COMPLETE
144,1487.5531999972043,2026-07-01 13:08:43.062069,2026-07-01 13:08:49.727820,0 days 00:00:06.665751,0.7192546174494191,6.606724258364552,0.2222033997760656,4.1833781287670115,2.5030074541204397,0.14077157724483044,10,0.572414945243317,1.2821858041139562,4,0.3655100867444708,93.70473265434714,66.37055018129952,0.6794001860695862,1.468036591591609,0.43502697348594666,0,True,,0.5162736773490906,0.0,0.15095460414886475,1.1244498491287231,1,14.711125373840332,0.15229223668575287,1487.5531999972043,,crashed,43.812198638916016,36.400875091552734,3287,0.0,,COMPLETE
145,1570.594791855415,2026-07-01 13:08:49.740386,2026-07-01 13:08:52.842517,0 days 00:00:03.102131,0.7507135678244119,5.735033074757993,0.06703074807131759,3.672336458060995,1.4803139907987912,0.11082633744139156,9,0.7272661662535885,0.9405470306210301,12,0.4071672879604584,91.93477077178025,61.419960843669344,0.7249115118222677,0.38442355721477695,0.3499189615249634,0,True,,0.17338843643665314,0.0,0.06363929063081741,0.4900675117969513,1,6.177864074707031,0.06395436078310013,1570.594791855415,,crashed,26.139738082885742,33.141212463378906,1872,0.0,,COMPLETE
